StateFIPS,State,CensusTract,Census Tract,Year,Annual number of extreme heat days,Data Comment,,"Heat Metric""Relative Threshold"
36,New York,36055011503,"Monroe County, NY - 36055011503",2017,11,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011503,"Monroe County, NY - 36055011503",2018,43,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011503,"Monroe County, NY - 36055011503",2019,17,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011503,"Monroe County, NY - 36055011503",2020,36,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011503,"Monroe County, NY - 36055011503",2021,32,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011503,"Monroe County, NY - 36055011503",2022,23,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011503,"Monroe County, NY - 36055011503",2023,13,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011504,"Monroe County, NY - 36055011504",2013,26,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011504,"Monroe County, NY - 36055011504",2014,18,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011504,"Monroe County, NY - 36055011504",2015,19,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011504,"Monroe County, NY - 36055011504",2016,54,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011504,"Monroe County, NY - 36055011504",2017,11,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011504,"Monroe County, NY - 36055011504",2018,43,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011504,"Monroe County, NY - 36055011504",2019,17,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011504,"Monroe County, NY - 36055011504",2020,36,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011504,"Monroe County, NY - 36055011504",2021,32,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011504,"Monroe County, NY - 36055011504",2022,23,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011504,"Monroe County, NY - 36055011504",2023,13,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011505,"Monroe County, NY - 36055011505",2013,26,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011505,"Monroe County, NY - 36055011505",2014,18,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011505,"Monroe County, NY - 36055011505",2015,21,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011505,"Monroe County, NY - 36055011505",2016,54,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011505,"Monroe County, NY - 36055011505",2017,12,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011505,"Monroe County, NY - 36055011505",2018,43,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011505,"Monroe County, NY - 36055011505",2019,17,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011505,"Monroe County, NY - 36055011505",2020,36,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011505,"Monroe County, NY - 36055011505",2021,32,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011505,"Monroe County, NY - 36055011505",2022,23,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011505,"Monroe County, NY - 36055011505",2023,12,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011506,"Monroe County, NY - 36055011506",2013,26,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011506,"Monroe County, NY - 36055011506",2014,18,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011506,"Monroe County, NY - 36055011506",2015,19,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011506,"Monroe County, NY - 36055011506",2016,54,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011506,"Monroe County, NY - 36055011506",2017,11,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011506,"Monroe County, NY - 36055011506",2018,43,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011506,"Monroe County, NY - 36055011506",2019,17,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011506,"Monroe County, NY - 36055011506",2020,36,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011506,"Monroe County, NY - 36055011506",2021,32,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011506,"Monroe County, NY - 36055011506",2022,23,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011506,"Monroe County, NY - 36055011506",2023,13,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011507,"Monroe County, NY - 36055011507",2013,26,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011507,"Monroe County, NY - 36055011507",2014,18,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011507,"Monroe County, NY - 36055011507",2015,19,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011507,"Monroe County, NY - 36055011507",2016,54,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011507,"Monroe County, NY - 36055011507",2017,11,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011507,"Monroe County, NY - 36055011507",2018,43,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011507,"Monroe County, NY - 36055011507",2019,17,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011507,"Monroe County, NY - 36055011507",2020,36,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011507,"Monroe County, NY - 36055011507",2021,32,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011507,"Monroe County, NY - 36055011507",2022,23,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011507,"Monroe County, NY - 36055011507",2023,13,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011601,"Monroe County, NY - 36055011601",2013,27,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011601,"Monroe County, NY - 36055011601",2014,19,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011601,"Monroe County, NY - 36055011601",2015,21,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011601,"Monroe County, NY - 36055011601",2016,52,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011601,"Monroe County, NY - 36055011601",2017,13,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011601,"Monroe County, NY - 36055011601",2018,42,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011601,"Monroe County, NY - 36055011601",2019,17,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011601,"Monroe County, NY - 36055011601",2020,34,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011601,"Monroe County, NY - 36055011601",2021,32,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011601,"Monroe County, NY - 36055011601",2022,25,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011601,"Monroe County, NY - 36055011601",2023,13,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011603,"Monroe County, NY - 36055011603",2013,29,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011603,"Monroe County, NY - 36055011603",2014,18,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011603,"Monroe County, NY - 36055011603",2015,21,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011603,"Monroe County, NY - 36055011603",2016,51,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011603,"Monroe County, NY - 36055011603",2017,14,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011603,"Monroe County, NY - 36055011603",2018,40,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011603,"Monroe County, NY - 36055011603",2019,18,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011603,"Monroe County, NY - 36055011603",2020,33,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011603,"Monroe County, NY - 36055011603",2021,31,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011603,"Monroe County, NY - 36055011603",2022,25,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011603,"Monroe County, NY - 36055011603",2023,14,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011604,"Monroe County, NY - 36055011604",2013,26,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011604,"Monroe County, NY - 36055011604",2014,19,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011604,"Monroe County, NY - 36055011604",2015,20,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011604,"Monroe County, NY - 36055011604",2016,54,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011604,"Monroe County, NY - 36055011604",2017,11,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011604,"Monroe County, NY - 36055011604",2018,43,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011604,"Monroe County, NY - 36055011604",2019,18,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011604,"Monroe County, NY - 36055011604",2020,35,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011604,"Monroe County, NY - 36055011604",2021,32,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011604,"Monroe County, NY - 36055011604",2022,23,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011604,"Monroe County, NY - 36055011604",2023,12,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011605,"Monroe County, NY - 36055011605",2013,26,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011605,"Monroe County, NY - 36055011605",2014,18,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011605,"Monroe County, NY - 36055011605",2015,19,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011605,"Monroe County, NY - 36055011605",2016,54,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011605,"Monroe County, NY - 36055011605",2017,11,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011605,"Monroe County, NY - 36055011605",2018,43,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011605,"Monroe County, NY - 36055011605",2019,17,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011605,"Monroe County, NY - 36055011605",2020,36,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011605,"Monroe County, NY - 36055011605",2021,32,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011605,"Monroe County, NY - 36055011605",2022,23,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011605,"Monroe County, NY - 36055011605",2023,13,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011705,"Monroe County, NY - 36055011705",2013,29,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011705,"Monroe County, NY - 36055011705",2014,18,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011705,"Monroe County, NY - 36055011705",2015,21,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011705,"Monroe County, NY - 36055011705",2016,51,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011705,"Monroe County, NY - 36055011705",2017,14,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011705,"Monroe County, NY - 36055011705",2018,40,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011705,"Monroe County, NY - 36055011705",2019,18,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011705,"Monroe County, NY - 36055011705",2020,33,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011705,"Monroe County, NY - 36055011705",2021,31,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011705,"Monroe County, NY - 36055011705",2022,25,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011705,"Monroe County, NY - 36055011705",2023,14,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011707,"Monroe County, NY - 36055011707",2013,30,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011707,"Monroe County, NY - 36055011707",2014,18,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011707,"Monroe County, NY - 36055011707",2015,21,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011707,"Monroe County, NY - 36055011707",2016,50,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011707,"Monroe County, NY - 36055011707",2017,14,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011707,"Monroe County, NY - 36055011707",2018,39,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011707,"Monroe County, NY - 36055011707",2019,18,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011707,"Monroe County, NY - 36055011707",2020,33,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011707,"Monroe County, NY - 36055011707",2021,30,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011707,"Monroe County, NY - 36055011707",2022,25,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011707,"Monroe County, NY - 36055011707",2023,13,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011708,"Monroe County, NY - 36055011708",2013,30,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011708,"Monroe County, NY - 36055011708",2014,18,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011708,"Monroe County, NY - 36055011708",2015,21,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011708,"Monroe County, NY - 36055011708",2016,50,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011708,"Monroe County, NY - 36055011708",2017,14,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011708,"Monroe County, NY - 36055011708",2018,39,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011708,"Monroe County, NY - 36055011708",2019,18,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011708,"Monroe County, NY - 36055011708",2020,33,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011708,"Monroe County, NY - 36055011708",2021,29,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011708,"Monroe County, NY - 36055011708",2022,25,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011708,"Monroe County, NY - 36055011708",2023,13,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011709,"Monroe County, NY - 36055011709",2013,30,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011709,"Monroe County, NY - 36055011709",2014,17,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011709,"Monroe County, NY - 36055011709",2015,21,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011709,"Monroe County, NY - 36055011709",2016,50,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011709,"Monroe County, NY - 36055011709",2017,13,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011709,"Monroe County, NY - 36055011709",2018,39,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011709,"Monroe County, NY - 36055011709",2019,18,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011709,"Monroe County, NY - 36055011709",2020,34,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011709,"Monroe County, NY - 36055011709",2021,31,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011709,"Monroe County, NY - 36055011709",2022,24,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011709,"Monroe County, NY - 36055011709",2023,13,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011710,"Monroe County, NY - 36055011710",2013,29,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011710,"Monroe County, NY - 36055011710",2014,18,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011710,"Monroe County, NY - 36055011710",2015,21,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011710,"Monroe County, NY - 36055011710",2016,51,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011710,"Monroe County, NY - 36055011710",2017,14,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011710,"Monroe County, NY - 36055011710",2018,40,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011710,"Monroe County, NY - 36055011710",2019,18,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011710,"Monroe County, NY - 36055011710",2020,33,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011710,"Monroe County, NY - 36055011710",2021,31,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011710,"Monroe County, NY - 36055011710",2022,25,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011710,"Monroe County, NY - 36055011710",2023,14,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011711,"Monroe County, NY - 36055011711",2013,29,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011711,"Monroe County, NY - 36055011711",2014,18,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011711,"Monroe County, NY - 36055011711",2015,21,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011711,"Monroe County, NY - 36055011711",2016,51,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011711,"Monroe County, NY - 36055011711",2017,14,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011711,"Monroe County, NY - 36055011711",2018,40,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011711,"Monroe County, NY - 36055011711",2019,18,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011711,"Monroe County, NY - 36055011711",2020,33,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011711,"Monroe County, NY - 36055011711",2021,31,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011711,"Monroe County, NY - 36055011711",2022,25,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011711,"Monroe County, NY - 36055011711",2023,14,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011712,"Monroe County, NY - 36055011712",2013,29,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011712,"Monroe County, NY - 36055011712",2014,18,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011712,"Monroe County, NY - 36055011712",2015,21,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011712,"Monroe County, NY - 36055011712",2016,51,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011712,"Monroe County, NY - 36055011712",2017,14,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011712,"Monroe County, NY - 36055011712",2018,40,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011712,"Monroe County, NY - 36055011712",2019,18,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011712,"Monroe County, NY - 36055011712",2020,33,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011712,"Monroe County, NY - 36055011712",2021,31,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011712,"Monroe County, NY - 36055011712",2022,25,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011712,"Monroe County, NY - 36055011712",2023,14,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011800,"Monroe County, NY - 36055011800",2013,29,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011800,"Monroe County, NY - 36055011800",2014,18,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011800,"Monroe County, NY - 36055011800",2015,21,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011800,"Monroe County, NY - 36055011800",2016,51,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011800,"Monroe County, NY - 36055011800",2017,14,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011800,"Monroe County, NY - 36055011800",2018,40,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011800,"Monroe County, NY - 36055011800",2019,18,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011800,"Monroe County, NY - 36055011800",2020,33,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011800,"Monroe County, NY - 36055011800",2021,31,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011800,"Monroe County, NY - 36055011800",2022,25,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011800,"Monroe County, NY - 36055011800",2023,14,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011901,"Monroe County, NY - 36055011901",2013,29,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011901,"Monroe County, NY - 36055011901",2014,18,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011901,"Monroe County, NY - 36055011901",2015,21,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011901,"Monroe County, NY - 36055011901",2016,51,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011901,"Monroe County, NY - 36055011901",2017,14,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011901,"Monroe County, NY - 36055011901",2018,40,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011901,"Monroe County, NY - 36055011901",2019,18,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011901,"Monroe County, NY - 36055011901",2020,33,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011901,"Monroe County, NY - 36055011901",2021,31,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011901,"Monroe County, NY - 36055011901",2022,25,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011901,"Monroe County, NY - 36055011901",2023,14,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011903,"Monroe County, NY - 36055011903",2013,29,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011903,"Monroe County, NY - 36055011903",2014,18,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011903,"Monroe County, NY - 36055011903",2015,21,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011903,"Monroe County, NY - 36055011903",2016,51,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
36,New York,36055011903,"Monroe County, NY - 36055011903",2017,14,,,"Heat Metric: Daily Maximum Temperature""Relative Threshold: 90th Percentile"
